path,filename,archive,market_start,market_end,complete,line_count,book_messages_total,in_window_book_messages,trade_count_window,snapshots,deltas,sequence_breaks,first_book_age,last_book_age,sampled_points,outcome,outcome_source,final_quote_proxy,final_trade_proxy,elapsed_seconds,fatal_error,raw_status,raw_leader,raw_leader_time,raw_pullback_time,raw_confirm_time,raw_entry_side,raw_up_ask_at_entry,raw_down_ask_at_entry,raw_entry_levels,sampled_status,sampled_leader,sampled_leader_time,sampled_pullback_time,sampled_confirm_time,sampled_entry_side,sampled_up_ask_at_entry,sampled_down_ask_at_entry,sampled_entry_levels,duplicate_of
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786391700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786391700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786391700,1786392000,False,76,74,0,0,1,73,0,,,301,UNKNOWN,not_extreme,0.505,,0.008894920349121094,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786391700-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786392900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786392900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786392900,1786393200,False,138,136,0,0,1,135,0,,,301,UNKNOWN,not_extreme,0.505,,0.004250049591064453,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786392900-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786393800-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786393800-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786393800,1786394100,False,104,102,0,0,1,101,0,,,301,UNKNOWN,not_extreme,0.505,,0.007314920425415039,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786393800-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786393500-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786393500-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786393500,1786393800,False,80,78,0,0,1,77,0,,,301,UNKNOWN,not_extreme,0.505,,0.008823871612548828,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786393500-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786394100-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786394100-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786394100,1786394400,False,83,81,0,0,1,80,0,,,301,UNKNOWN,not_extreme,0.505,,0.009582042694091797,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786394100-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786394700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786394700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786394700,1786395000,False,93,91,0,0,1,90,0,,,301,UNKNOWN,not_extreme,0.505,,0.002901792526245117,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786394700-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786395000-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786395000-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786395000,1786395300,False,10,8,0,0,1,7,0,,,301,UNKNOWN,not_extreme,0.5,,0.0016238689422607422,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786395000-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786395900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786395900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786395900,1786396200,False,74,72,0,0,1,71,0,,,301,UNKNOWN,not_extreme,0.505,,0.0023849010467529297,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786395900-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786395300-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786395300-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786395300,1786395600,False,113,111,0,0,1,110,0,,,301,UNKNOWN,not_extreme,0.505,,0.002939939498901367,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786395300-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786394400-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786394400-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786394400,1786394700,False,98,96,0,0,1,95,0,,,301,UNKNOWN,not_extreme,0.505,,0.011297225952148438,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786394400-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786396200-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786396200-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786396200,1786396500,False,90,88,0,0,1,87,0,,,301,UNKNOWN,not_extreme,0.505,,0.0026509761810302734,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786396200-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786396500-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786396500-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786396500,1786396800,False,75,73,0,0,1,72,0,,,301,UNKNOWN,not_extreme,0.505,,0.0027871131896972656,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786396500-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786395600-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786395600-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786395600,1786395900,False,96,94,0,0,1,93,0,,,301,UNKNOWN,not_extreme,0.505,,0.007936954498291016,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786395600-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786397100-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786397100-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786397100,1786397400,False,67,65,0,0,1,64,0,,,301,UNKNOWN,not_extreme,0.505,,0.002344846725463867,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786397100-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786397400-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786397400-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786397400,1786397700,False,56,54,0,0,1,53,0,,,301,UNKNOWN,not_extreme,0.505,,0.0024237632751464844,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786397400-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786396800-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786396800-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786396800,1786397100,False,71,69,0,0,1,68,0,,,301,UNKNOWN,not_extreme,0.505,,0.006051063537597656,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786396800-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786397700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786397700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786397700,1786398000,False,64,62,0,0,1,61,0,,,301,UNKNOWN,not_extreme,0.505,,0.0027191638946533203,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786397700-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786398600-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786398600-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786398600,1786398900,False,61,59,0,0,1,58,0,,,301,UNKNOWN,not_extreme,0.505,,0.002560853958129883,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786398600-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786398900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786398900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786398900,1786399200,False,43,41,0,0,1,40,0,,,301,UNKNOWN,not_extreme,0.505,,0.002516031265258789,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786398900-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786398300-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786398300-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786398300,1786398600,False,132,130,0,0,1,129,0,,,301,UNKNOWN,not_extreme,0.505,,0.0074901580810546875,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786398300-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786399200-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786399200-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786399200,1786399500,False,76,74,0,0,1,73,0,,,301,UNKNOWN,not_extreme,0.505,,0.0040891170501708984,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786399200-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786398000-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786398000-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786398000,1786398300,False,61,59,0,0,1,58,0,,,301,UNKNOWN,not_extreme,0.505,,0.008638858795166016,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786398000-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786400400-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786400400-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786400400,1786400700,False,38,36,0,0,1,35,0,,,301,UNKNOWN,not_extreme,0.505,,0.0021092891693115234,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786400400-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786399800-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786399800-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786399800,1786400100,False,120,118,0,0,1,117,0,,,301,UNKNOWN,not_extreme,0.505,,0.003989696502685547,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786399800-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786400100-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786400100-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786400100,1786400400,False,135,133,0,0,1,132,0,,,301,UNKNOWN,not_extreme,0.505,,0.003504037857055664,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786400100-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786400700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786400700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786400700,1786401000,False,84,82,0,0,1,81,0,,,301,UNKNOWN,not_extreme,0.505,,0.0024461746215820312,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786400700-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786401000-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786401000-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786401000,1786401300,False,85,83,0,0,1,82,0,,,301,UNKNOWN,not_extreme,0.5,,0.002061128616333008,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786401000-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786401300-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786401300-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786401300,1786401600,False,26,24,0,0,1,23,0,,,301,UNKNOWN,not_extreme,0.505,,0.002532958984375,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786401300-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786399500-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786399500-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786399500,1786399800,False,64,62,0,0,1,61,0,,,301,UNKNOWN,not_extreme,0.505,,0.010265827178955078,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786399500-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786401600-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786401600-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786401600,1786401900,False,19,17,0,0,1,16,0,,,301,UNKNOWN,not_extreme,0.505,,0.0022840499877929688,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786401600-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786401900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786401900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786401900,1786402200,False,24,22,0,0,1,21,0,,,301,UNKNOWN,not_extreme,0.505,,0.0025720596313476562,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786401900-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786402200-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786402200-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786402200,1786402500,False,20,18,0,0,1,17,0,,,301,UNKNOWN,not_extreme,0.505,,0.002232074737548828,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786402200-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786402500-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786402500-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786402500,1786402800,False,17,15,0,0,1,14,0,,,301,UNKNOWN,not_extreme,0.505,,0.0021538734436035156,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786402500-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786402800-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786402800-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786402800,1786403100,False,12,10,0,0,1,9,0,,,301,UNKNOWN,not_extreme,0.505,,0.0024356842041015625,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786402800-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786403100-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786403100-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786403100,1786403400,False,38,36,0,0,1,35,0,,,301,UNKNOWN,not_extreme,0.505,,0.002833127975463867,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786403100-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786403400-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786403400-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786403400,1786403700,False,76,74,0,0,1,73,0,,,301,UNKNOWN,not_extreme,0.505,,0.002953052520751953,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786403400-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786403700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786403700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786403700,1786404000,False,76,74,0,0,1,73,0,,,301,UNKNOWN,not_extreme,0.505,,0.002877950668334961,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786403700-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786404000-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786404000-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786404000,1786404300,False,124,122,0,0,1,121,0,,,301,UNKNOWN,not_extreme,0.505,,0.0029850006103515625,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786404000-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786404300-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786404300-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786404300,1786404600,False,67,65,0,0,1,64,0,,,301,UNKNOWN,not_extreme,0.505,,0.0033960342407226562,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786404300-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786404600-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786404600-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786404600,1786404900,False,72,70,0,0,1,69,0,,,301,UNKNOWN,not_extreme,0.505,,0.003512859344482422,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786404600-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786404600-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786404600-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786404600,1786404900,False,1,0,0,0,0,0,0,,,301,UNKNOWN,not_extreme,,,0.006245136260986328,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786404600-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786404900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786404900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786404900,1786405200,False,46,44,0,0,1,43,0,,,301,UNKNOWN,not_extreme,0.505,,0.0025458335876464844,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786404900-2026-08-10.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786404900-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786404900-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786404900,1786405200,False,4,1,0,0,1,0,0,,,301,UNKNOWN,not_extreme,,,0.013458013534545898,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-10.zip::polymarket-btc-updown-5m-1786404900-2026-08-10.txt.zst
